random_seed:  100
debug:  False
batch size:  6
num_classes:  2
output_dir:  ./
model:  unet
learning_rate:  0.001
optimizer:  sgd
load_model:  True
unet unet_batch_norm:  True
unet_use_dropout:  False
unet_dropout_rate:  None
unet_channels:  64
print_every:  10
save_model_every:  100
validation_every:  1
crop_size:  224
predict:  False
lr_decay_every:  10000
lr_decay_ratio:  0.5
loading model from file..
model loaded!
gpu:  True
epoch 0 | step 9 | loss_train 0.17696575820446014 | loss_val None | lr 0.001 | time 92.38958978652954 
epoch 552 | step 9949 | loss_train 0.05353374406695366 | loss_val None | lr 0.001 | time 3.498159646987915 
epoch 553 | step 9959 | loss_train 0.04681750014424324 | loss_val None | lr 0.001 | time 1.8503594398498535 
epoch 553 | step 9969 | loss_train 0.035080861300230026 | loss_val None | lr 0.001 | time 3.4860029220581055 
epoch 554 | step 9979 | loss_train 0.03926753252744675 | loss_val None | lr 0.001 | time 2.599933385848999 
epoch 554 | step 9989 | loss_train 0.04187009856104851 | loss_val None | lr 0.001 | time 3.488147020339966 
epoch 555 | step 9999 | loss_train 0.051102716475725174 | loss_val None | lr 0.0005 | time 3.326759099960327 
epoch 556 | step 10009 | loss_train 0.04700546711683273 | loss_val None | lr 0.0005 | time 0.3647003173828125 
epoch 556 | step 10019 | loss_train 0.03454289212822914 | loss_val None | lr 0.0005 | time 3.493664503097534 
epoch 557 | step 10029 | loss_train 0.0550704300403595 | loss_val None | lr 0.0005 | time 1.1087720394134521 
epoch 557 | step 10039 | loss_train 0.038990046828985214 | loss_val None | lr 0.0005 | time 3.4684102535247803 
epoch 558 | step 10049 | loss_train 0.04713989049196243 | loss_val None | lr 0.0005 | time 1.8371126651763916 
epoch 558 | step 10059 | loss_train 0.06530499458312988 | loss_val None | lr 0.0005 | time 3.4829554557800293 
epoch 559 | step 10069 | loss_train 0.03907398506999016 | loss_val None | lr 0.0005 | time 2.5793628692626953 
epoch 559 | step 10079 | loss_train 0.045520003885030746 | loss_val None | lr 0.0005 | time 3.4882826805114746 
epoch 560 | step 10089 | loss_train 0.0894910916686058 | loss_val None | lr 0.0005 | time 3.302859306335449 
epoch 561 | step 10099 | loss_train 0.049227964133024216 | loss_val None | lr 0.0005 | time 0.3717536926269531 
epoch 561 | step 10109 | loss_train 0.07481386512517929 | loss_val None | lr 0.0005 | time 12.174715995788574 
epoch 562 | step 10119 | loss_train 0.05845234543085098 | loss_val None | lr 0.0005 | time 1.1050236225128174 
epoch 562 | step 10129 | loss_train 0.05028287321329117 | loss_val None | lr 0.0005 | time 3.5187697410583496 
epoch 563 | step 10139 | loss_train 0.056723807007074356 | loss_val None | lr 0.0005 | time 1.8536481857299805 
epoch 563 | step 10149 | loss_train 0.040309008210897446 | loss_val None | lr 0.0005 | time 3.5136125087738037 
epoch 564 | step 10159 | loss_train 0.05408342927694321 | loss_val None | lr 0.0005 | time 3.036785125732422 
epoch 564 | step 10169 | loss_train 0.03478841856122017 | loss_val None | lr 0.0005 | time 3.4836764335632324 
epoch 565 | step 10179 | loss_train 0.04880203679203987 | loss_val None | lr 0.0005 | time 3.3209469318389893 
epoch 566 | step 10189 | loss_train 0.04814992472529411 | loss_val None | lr 0.0005 | time 0.3685874938964844 
epoch 566 | step 10199 | loss_train 0.050631359219551086 | loss_val None | lr 0.0005 | time 3.511739730834961 
epoch 567 | step 10209 | loss_train 0.03593830019235611 | loss_val None | lr 0.0005 | time 1.107755184173584 
epoch 567 | step 10219 | loss_train 0.06034623458981514 | loss_val None | lr 0.0005 | time 3.4874064922332764 
epoch 568 | step 10229 | loss_train 0.04707292094826698 | loss_val None | lr 0.0005 | time 1.8661706447601318 
epoch 568 | step 10239 | loss_train 0.044530536979436874 | loss_val None | lr 0.0005 | time 3.52044677734375 
epoch 569 | step 10249 | loss_train 0.04019629582762718 | loss_val None | lr 0.0005 | time 2.593154191970825 
epoch 569 | step 10259 | loss_train 0.047033850103616714 | loss_val None | lr 0.0005 | time 3.5091137886047363 
epoch 570 | step 10269 | loss_train 0.04371318593621254 | loss_val None | lr 0.0005 | time 3.3304989337921143 
epoch 571 | step 10279 | loss_train 0.06725499778985977 | loss_val None | lr 0.0005 | time 0.37494349479675293 
epoch 571 | step 10289 | loss_train 0.04438392445445061 | loss_val None | lr 0.0005 | time 3.853461265563965 
epoch 572 | step 10299 | loss_train 0.058323465287685394 | loss_val None | lr 0.0005 | time 1.1102561950683594 
epoch 572 | step 10309 | loss_train 0.04151472821831703 | loss_val None | lr 0.0005 | time 12.216280937194824 
epoch 573 | step 10319 | loss_train 0.05399993807077408 | loss_val None | lr 0.0005 | time 1.8519151210784912 
epoch 573 | step 10329 | loss_train 0.058653850108385086 | loss_val None | lr 0.0005 | time 3.520740032196045 
epoch 574 | step 10339 | loss_train 0.03312040492892265 | loss_val None | lr 0.0005 | time 2.597919464111328 
epoch 574 | step 10349 | loss_train 0.03908006474375725 | loss_val None | lr 0.0005 | time 3.5156657695770264 
epoch 575 | step 10359 | loss_train 0.035834211856126785 | loss_val None | lr 0.0005 | time 3.3209104537963867 
epoch 576 | step 10369 | loss_train 0.04846809431910515 | loss_val None | lr 0.0005 | time 0.37015867233276367 
epoch 576 | step 10379 | loss_train 0.04986315593123436 | loss_val None | lr 0.0005 | time 3.488083600997925 
epoch 577 | step 10389 | loss_train 0.03843864053487778 | loss_val None | lr 0.0005 | time 1.106675148010254 
epoch 577 | step 10399 | loss_train 0.04240387678146362 | loss_val None | lr 0.0005 | time 3.491271495819092 
epoch 578 | step 10409 | loss_train 0.04149537906050682 | loss_val None | lr 0.0005 | time 1.8398571014404297 
epoch 578 | step 10419 | loss_train 0.040275853127241135 | loss_val None | lr 0.0005 | time 3.486482858657837 
epoch 579 | step 10429 | loss_train 0.058769069612026215 | loss_val None | lr 0.0005 | time 2.598942995071411 
epoch 579 | step 10439 | loss_train 0.037661112844944 | loss_val None | lr 0.0005 | time 3.496546506881714 
epoch 580 | step 10449 | loss_train 0.044690974056720734 | loss_val None | lr 0.0005 | time 3.321992874145508 
epoch 581 | step 10459 | loss_train 0.039547428488731384 | loss_val None | lr 0.0005 | time 0.3721330165863037 
epoch 581 | step 10469 | loss_train 0.03785967454314232 | loss_val None | lr 0.0005 | time 3.594672441482544 
epoch 582 | step 10479 | loss_train 0.044879842549562454 | loss_val None | lr 0.0005 | time 1.1111369132995605 
epoch 582 | step 10489 | loss_train 0.04414713755249977 | loss_val None | lr 0.0005 | time 3.517436981201172 
epoch 583 | step 10499 | loss_train 0.044825274497270584 | loss_val None | lr 0.0005 | time 1.8435430526733398 
epoch 583 | step 10509 | loss_train 0.03332141786813736 | loss_val None | lr 0.0005 | time 10.216629028320312 
epoch 584 | step 10519 | loss_train 0.05380571633577347 | loss_val None | lr 0.0005 | time 2.5784895420074463 
epoch 584 | step 10529 | loss_train 0.03280618414282799 | loss_val None | lr 0.0005 | time 3.4968948364257812 
epoch 585 | step 10539 | loss_train 0.04276226833462715 | loss_val None | lr 0.0005 | time 3.691884994506836 
epoch 586 | step 10549 | loss_train 0.04498911276459694 | loss_val None | lr 0.0005 | time 0.37136411666870117 
epoch 586 | step 10559 | loss_train 0.06103529781103134 | loss_val None | lr 0.0005 | time 3.5074377059936523 
epoch 587 | step 10569 | loss_train 0.051082488149404526 | loss_val None | lr 0.0005 | time 1.1109626293182373 
epoch 587 | step 10579 | loss_train 0.03953232616186142 | loss_val None | lr 0.0005 | time 3.6052589416503906 
epoch 588 | step 10589 | loss_train 0.048703309148550034 | loss_val None | lr 0.0005 | time 1.8515584468841553 
epoch 588 | step 10599 | loss_train 0.04288172721862793 | loss_val None | lr 0.0005 | time 3.512007236480713 
epoch 589 | step 10609 | loss_train 0.0333268940448761 | loss_val None | lr 0.0005 | time 2.5716712474823 
epoch 589 | step 10619 | loss_train 0.05340451002120972 | loss_val None | lr 0.0005 | time 3.475693702697754 
epoch 590 | step 10629 | loss_train 0.036901701241731644 | loss_val None | lr 0.0005 | time 3.317952871322632 
epoch 591 | step 10639 | loss_train 0.03216687962412834 | loss_val None | lr 0.0005 | time 0.3637545108795166 
epoch 591 | step 10649 | loss_train 0.048855848610401154 | loss_val None | lr 0.0005 | time 3.490238904953003 
epoch 592 | step 10659 | loss_train 0.04921393841505051 | loss_val None | lr 0.0005 | time 1.1047303676605225 
epoch 592 | step 10669 | loss_train 0.041048090904951096 | loss_val None | lr 0.0005 | time 4.24143648147583 
epoch 593 | step 10679 | loss_train 0.049886610358953476 | loss_val None | lr 0.0005 | time 1.8437178134918213 
epoch 593 | step 10689 | loss_train 0.021551374346017838 | loss_val None | lr 0.0005 | time 3.5034775733947754 
epoch 594 | step 10699 | loss_train 0.04164956510066986 | loss_val None | lr 0.0005 | time 2.590749740600586 
epoch 594 | step 10709 | loss_train 0.044599343091249466 | loss_val None | lr 0.0005 | time 12.173221349716187 
epoch 595 | step 10719 | loss_train 0.04742711782455444 | loss_val None | lr 0.0005 | time 3.297335624694824 
epoch 596 | step 10729 | loss_train 0.053123440593481064 | loss_val None | lr 0.0005 | time 0.3699629306793213 
epoch 596 | step 10739 | loss_train 0.05622323974967003 | loss_val None | lr 0.0005 | time 3.5014772415161133 
epoch 597 | step 10749 | loss_train 0.07907180488109589 | loss_val None | lr 0.0005 | time 1.1065092086791992 
epoch 597 | step 10759 | loss_train 0.05426974594593048 | loss_val None | lr 0.0005 | time 3.4925057888031006 
epoch 598 | step 10769 | loss_train 0.03572721406817436 | loss_val None | lr 0.0005 | time 1.8539760112762451 
epoch 598 | step 10779 | loss_train 0.06330551207065582 | loss_val None | lr 0.0005 | time 3.6108832359313965 
epoch 599 | step 10789 | loss_train 0.06365488469600677 | loss_val None | lr 0.0005 | time 2.5974738597869873 
epoch 599 | step 10799 | loss_train 0.04584414139389992 | loss_val None | lr 0.0005 | time 3.8660974502563477 
epoch 600 | step 10809 | loss_train 0.04648490995168686 | loss_val None | lr 0.0005 | time 3.3525614738464355 
epoch 601 | step 10819 | loss_train 0.056117311120033264 | loss_val None | lr 0.0005 | time 0.3700563907623291 
epoch 601 | step 10829 | loss_train 0.043425802141427994 | loss_val None | lr 0.0005 | time 3.513573169708252 
epoch 602 | step 10839 | loss_train 0.040174197405576706 | loss_val None | lr 0.0005 | time 1.1157381534576416 
epoch 602 | step 10849 | loss_train 0.055924251675605774 | loss_val None | lr 0.0005 | time 3.507157802581787 
epoch 603 | step 10859 | loss_train 0.05522150546312332 | loss_val None | lr 0.0005 | time 1.8466475009918213 
epoch 603 | step 10869 | loss_train 0.0520717017352581 | loss_val None | lr 0.0005 | time 3.600036382675171 
epoch 604 | step 10879 | loss_train 0.04666924104094505 | loss_val None | lr 0.0005 | time 2.584127426147461 
epoch 604 | step 10889 | loss_train 0.06449425965547562 | loss_val None | lr 0.0005 | time 3.501002073287964 
epoch 605 | step 10899 | loss_train 0.05299632251262665 | loss_val None | lr 0.0005 | time 3.3261587619781494 
epoch 606 | step 10909 | loss_train 0.042685821652412415 | loss_val None | lr 0.0005 | time 0.3697376251220703 
epoch 606 | step 10919 | loss_train 0.042399898171424866 | loss_val None | lr 0.0005 | time 4.027461051940918 
epoch 607 | step 10929 | loss_train 0.04906172305345535 | loss_val None | lr 0.0005 | time 1.111556053161621 
epoch 607 | step 10939 | loss_train 0.04356176778674126 | loss_val None | lr 0.0005 | time 3.5088675022125244 
epoch 608 | step 10949 | loss_train 0.04131866991519928 | loss_val None | lr 0.0005 | time 1.8571431636810303 
epoch 608 | step 10959 | loss_train 0.0559563934803009 | loss_val None | lr 0.0005 | time 3.5155036449432373 
epoch 609 | step 10969 | loss_train 0.04075612500309944 | loss_val None | lr 0.0005 | time 2.589332342147827 
epoch 609 | step 10979 | loss_train 0.02400742657482624 | loss_val None | lr 0.0005 | time 3.5049140453338623 
epoch 610 | step 10989 | loss_train 0.05539173260331154 | loss_val None | lr 0.0005 | time 3.32267689704895 
epoch 611 | step 10999 | loss_train 0.0627608597278595 | loss_val None | lr 0.0005 | time 0.36745595932006836 
epoch 611 | step 11009 | loss_train 0.039475370198488235 | loss_val None | lr 0.0005 | time 12.41838788986206 
epoch 612 | step 11019 | loss_train 0.051333144307136536 | loss_val None | lr 0.0005 | time 1.116136074066162 
epoch 612 | step 11029 | loss_train 0.05796356126666069 | loss_val None | lr 0.0005 | time 3.497042417526245 
epoch 613 | step 11039 | loss_train 0.05111873894929886 | loss_val None | lr 0.0005 | time 1.8535077571868896 
epoch 613 | step 11049 | loss_train 0.037488482892513275 | loss_val None | lr 0.0005 | time 4.094850301742554 
epoch 614 | step 11059 | loss_train 0.05655525624752045 | loss_val None | lr 0.0005 | time 2.5870540142059326 
epoch 614 | step 11069 | loss_train 0.04852728918194771 | loss_val None | lr 0.0005 | time 3.507950782775879 
epoch 615 | step 11079 | loss_train 0.049368858337402344 | loss_val None | lr 0.0005 | time 3.321512222290039 
epoch 616 | step 11089 | loss_train 0.04532449319958687 | loss_val None | lr 0.0005 | time 0.37224483489990234 
epoch 616 | step 11099 | loss_train 0.0610041469335556 | loss_val None | lr 0.0005 | time 3.4940924644470215 
epoch 617 | step 11109 | loss_train 0.045122988522052765 | loss_val None | lr 0.0005 | time 1.0977933406829834 
epoch 617 | step 11119 | loss_train 0.04906996339559555 | loss_val None | lr 0.0005 | time 3.478431463241577 
epoch 618 | step 11129 | loss_train 0.04480559006333351 | loss_val None | lr 0.0005 | time 1.8517603874206543 
epoch 618 | step 11139 | loss_train 0.049389250576496124 | loss_val None | lr 0.0005 | time 3.503593683242798 
epoch 619 | step 11149 | loss_train 0.05144061893224716 | loss_val None | lr 0.0005 | time 2.597388982772827 
epoch 619 | step 11159 | loss_train 0.04822579771280289 | loss_val None | lr 0.0005 | time 3.503296375274658 
epoch 620 | step 11169 | loss_train 0.04314421862363815 | loss_val None | lr 0.0005 | time 3.310398578643799 
epoch 621 | step 11179 | loss_train 0.045663345605134964 | loss_val None | lr 0.0005 | time 0.37039995193481445 
epoch 621 | step 11189 | loss_train 0.04367464780807495 | loss_val None | lr 0.0005 | time 3.493940591812134 
epoch 622 | step 11199 | loss_train 0.046331871300935745 | loss_val None | lr 0.0005 | time 1.1123671531677246 
epoch 622 | step 11209 | loss_train 0.06325817853212357 | loss_val None | lr 0.0005 | time 12.38154649734497 
epoch 623 | step 11219 | loss_train 0.047685954719781876 | loss_val None | lr 0.0005 | time 1.8464441299438477 
epoch 623 | step 11229 | loss_train 0.06362108141183853 | loss_val None | lr 0.0005 | time 3.5093705654144287 
epoch 624 | step 11239 | loss_train 0.04535245895385742 | loss_val None | lr 0.0005 | time 2.5955324172973633 
epoch 624 | step 11249 | loss_train 0.028801698237657547 | loss_val None | lr 0.0005 | time 3.5064172744750977 
epoch 625 | step 11259 | loss_train 0.03908367082476616 | loss_val None | lr 0.0005 | time 3.3144888877868652 
epoch 626 | step 11269 | loss_train 0.036395903676748276 | loss_val None | lr 0.0005 | time 0.37190771102905273 
epoch 626 | step 11279 | loss_train 0.04899536818265915 | loss_val None | lr 0.0005 | time 3.498356819152832 
epoch 627 | step 11289 | loss_train 0.049907296895980835 | loss_val None | lr 0.0005 | time 1.1139147281646729 
epoch 627 | step 11299 | loss_train 0.0507170706987381 | loss_val None | lr 0.0005 | time 3.491180896759033 
epoch 628 | step 11309 | loss_train 0.024180950596928596 | loss_val None | lr 0.0005 | time 1.836860179901123 
epoch 628 | step 11319 | loss_train 0.04689980670809746 | loss_val None | lr 0.0005 | time 3.493037462234497 
epoch 629 | step 11329 | loss_train 0.03849964216351509 | loss_val None | lr 0.0005 | time 2.5857133865356445 
epoch 629 | step 11339 | loss_train 0.049924012273550034 | loss_val None | lr 0.0005 | time 3.492319345474243 
epoch 630 | step 11349 | loss_train 0.04519916698336601 | loss_val None | lr 0.0005 | time 3.3186495304107666 
epoch 631 | step 11359 | loss_train 0.04538334906101227 | loss_val None | lr 0.0005 | time 0.3772866725921631 
epoch 631 | step 11369 | loss_train 0.04256324842572212 | loss_val None | lr 0.0005 | time 3.4957897663116455 
epoch 632 | step 11379 | loss_train 0.04760059341788292 | loss_val None | lr 0.0005 | time 1.1142752170562744 
epoch 632 | step 11389 | loss_train 0.044914811849594116 | loss_val None | lr 0.0005 | time 3.5040459632873535 
epoch 633 | step 11399 | loss_train 0.08158023655414581 | loss_val None | lr 0.0005 | time 1.8504338264465332 
epoch 633 | step 11409 | loss_train 0.03948501497507095 | loss_val None | lr 0.0005 | time 10.178871631622314 
epoch 634 | step 11419 | loss_train 0.03456534072756767 | loss_val None | lr 0.0005 | time 2.587806463241577 
epoch 634 | step 11429 | loss_train 0.04408087581396103 | loss_val None | lr 0.0005 | time 3.8667454719543457 
epoch 635 | step 11439 | loss_train 0.026880210265517235 | loss_val None | lr 0.0005 | time 3.319066286087036 
epoch 636 | step 11449 | loss_train 0.038755740970373154 | loss_val None | lr 0.0005 | time 0.37070131301879883 
epoch 636 | step 11459 | loss_train 0.04435928538441658 | loss_val None | lr 0.0005 | time 3.496758460998535 
epoch 637 | step 11469 | loss_train 0.04137670248746872 | loss_val None | lr 0.0005 | time 1.1047189235687256 
epoch 637 | step 11479 | loss_train 0.03896453604102135 | loss_val None | lr 0.0005 | time 3.4671266078948975 
epoch 638 | step 11489 | loss_train 0.05741818621754646 | loss_val None | lr 0.0005 | time 1.8497872352600098 
epoch 638 | step 11499 | loss_train 0.05841502919793129 | loss_val None | lr 0.0005 | time 3.4932706356048584 
epoch 639 | step 11509 | loss_train 0.05532465875148773 | loss_val None | lr 0.0005 | time 2.561016082763672 
epoch 639 | step 11519 | loss_train 0.038718532770872116 | loss_val None | lr 0.0005 | time 3.516334056854248 
epoch 640 | step 11529 | loss_train 0.042389027774333954 | loss_val None | lr 0.0005 | time 3.3203675746917725 
epoch 641 | step 11539 | loss_train 0.03190949559211731 | loss_val None | lr 0.0005 | time 0.37096428871154785 
epoch 641 | step 11549 | loss_train 0.05206834524869919 | loss_val None | lr 0.0005 | time 3.4975876808166504 
epoch 642 | step 11559 | loss_train 0.04425271227955818 | loss_val None | lr 0.0005 | time 1.0975663661956787 
epoch 642 | step 11569 | loss_train 0.0505170002579689 | loss_val None | lr 0.0005 | time 3.488093137741089 
epoch 643 | step 11579 | loss_train 0.05056288093328476 | loss_val None | lr 0.0005 | time 1.851851224899292 
epoch 643 | step 11589 | loss_train 0.05056016892194748 | loss_val None | lr 0.0005 | time 3.4902350902557373 
epoch 644 | step 11599 | loss_train 0.0406564436852932 | loss_val None | lr 0.0005 | time 2.5896999835968018 
epoch 644 | step 11609 | loss_train 0.07631828635931015 | loss_val None | lr 0.0005 | time 12.46165657043457 
epoch 645 | step 11619 | loss_train 0.050720252096652985 | loss_val None | lr 0.0005 | time 3.303032875061035 
epoch 646 | step 11629 | loss_train 0.031066326424479485 | loss_val None | lr 0.0005 | time 0.36934566497802734 
epoch 646 | step 11639 | loss_train 0.050245050340890884 | loss_val None | lr 0.0005 | time 3.496926784515381 
epoch 647 | step 11649 | loss_train 0.057530008256435394 | loss_val None | lr 0.0005 | time 1.1077733039855957 
epoch 647 | step 11659 | loss_train 0.040797192603349686 | loss_val None | lr 0.0005 | time 3.507319450378418 
epoch 648 | step 11669 | loss_train 0.060800421983003616 | loss_val None | lr 0.0005 | time 1.8439545631408691 
epoch 648 | step 11679 | loss_train 0.04467355087399483 | loss_val None | lr 0.0005 | time 3.496899366378784 
epoch 649 | step 11689 | loss_train 0.0403226874768734 | loss_val None | lr 0.0005 | time 3.5638763904571533 
epoch 649 | step 11699 | loss_train 0.052905354648828506 | loss_val None | lr 0.0005 | time 3.4795212745666504 
epoch 650 | step 11709 | loss_train 0.03708156198263168 | loss_val None | lr 0.0005 | time 3.349368095397949 
epoch 651 | step 11719 | loss_train 0.054928578436374664 | loss_val None | lr 0.0005 | time 0.3664205074310303 
epoch 651 | step 11729 | loss_train 0.039799440652132034 | loss_val None | lr 0.0005 | time 3.4999539852142334 
epoch 652 | step 11739 | loss_train 0.03966886177659035 | loss_val None | lr 0.0005 | time 1.1051995754241943 
epoch 652 | step 11749 | loss_train 0.05117411911487579 | loss_val None | lr 0.0005 | time 3.508165121078491 
epoch 653 | step 11759 | loss_train 0.06674010306596756 | loss_val None | lr 0.0005 | time 1.8437881469726562 
epoch 653 | step 11769 | loss_train 0.04500214010477066 | loss_val None | lr 0.0005 | time 3.4939916133880615 
epoch 654 | step 11779 | loss_train 0.053179435431957245 | loss_val None | lr 0.0005 | time 2.679586410522461 
epoch 654 | step 11789 | loss_train 0.03934202343225479 | loss_val None | lr 0.0005 | time 3.5179390907287598 
epoch 655 | step 11799 | loss_train 0.051664624363183975 | loss_val None | lr 0.0005 | time 3.314436674118042 
epoch 656 | step 11809 | loss_train 0.04375967010855675 | loss_val None | lr 0.0005 | time 0.3690061569213867 
epoch 656 | step 11819 | loss_train 0.04579088091850281 | loss_val None | lr 0.0005 | time 3.4877231121063232 
epoch 657 | step 11829 | loss_train 0.0547342486679554 | loss_val None | lr 0.0005 | time 1.1109204292297363 
epoch 657 | step 11839 | loss_train 0.043330032378435135 | loss_val None | lr 0.0005 | time 3.4971468448638916 
epoch 658 | step 11849 | loss_train 0.0487254299223423 | loss_val None | lr 0.0005 | time 1.8533315658569336 
epoch 658 | step 11859 | loss_train 0.04947294294834137 | loss_val None | lr 0.0005 | time 3.5123648643493652 
epoch 659 | step 11869 | loss_train 0.04017629101872444 | loss_val None | lr 0.0005 | time 2.5959994792938232 
epoch 659 | step 11879 | loss_train 0.0547550804913044 | loss_val None | lr 0.0005 | time 3.496649742126465 
epoch 660 | step 11889 | loss_train 0.05818232148885727 | loss_val None | lr 0.0005 | time 3.3133389949798584 
epoch 661 | step 11899 | loss_train 0.043572425842285156 | loss_val None | lr 0.0005 | time 0.3663594722747803 
epoch 661 | step 11909 | loss_train 0.041112691164016724 | loss_val None | lr 0.0005 | time 10.196990013122559 
epoch 662 | step 11919 | loss_train 0.057227011770009995 | loss_val None | lr 0.0005 | time 1.1095712184906006 
epoch 662 | step 11929 | loss_train 0.05589688941836357 | loss_val None | lr 0.0005 | time 3.5092291831970215 
epoch 663 | step 11939 | loss_train 0.03807011991739273 | loss_val None | lr 0.0005 | time 2.2930831909179688 
epoch 663 | step 11949 | loss_train 0.051119375973939896 | loss_val None | lr 0.0005 | time 3.502384901046753 
epoch 664 | step 11959 | loss_train 0.038338467478752136 | loss_val None | lr 0.0005 | time 2.5826265811920166 
epoch 664 | step 11969 | loss_train 0.03894394263625145 | loss_val None | lr 0.0005 | time 3.501901865005493 
epoch 665 | step 11979 | loss_train 0.0535026378929615 | loss_val None | lr 0.0005 | time 3.3190295696258545 
epoch 666 | step 11989 | loss_train 0.04571923241019249 | loss_val None | lr 0.0005 | time 0.36704564094543457 
epoch 666 | step 11999 | loss_train 0.06898713856935501 | loss_val None | lr 0.0005 | time 3.4957680702209473 
epoch 667 | step 12009 | loss_train 0.03619324043393135 | loss_val None | lr 0.0005 | time 1.103440523147583 
epoch 667 | step 12019 | loss_train 0.040084052830934525 | loss_val None | lr 0.0005 | time 3.493812084197998 
epoch 668 | step 12029 | loss_train 0.04428776726126671 | loss_val None | lr 0.0005 | time 1.8518955707550049 
epoch 668 | step 12039 | loss_train 0.06690289080142975 | loss_val None | lr 0.0005 | time 3.5095484256744385 
epoch 669 | step 12049 | loss_train 0.05761235952377319 | loss_val None | lr 0.0005 | time 2.5937983989715576 
epoch 669 | step 12059 | loss_train 0.05017322674393654 | loss_val None | lr 0.0005 | time 3.5077216625213623 
epoch 670 | step 12069 | loss_train 0.04518505185842514 | loss_val None | lr 0.0005 | time 4.368284463882446 
epoch 671 | step 12079 | loss_train 0.06115708500146866 | loss_val None | lr 0.0005 | time 0.3712320327758789 
epoch 671 | step 12089 | loss_train 0.036754950881004333 | loss_val None | lr 0.0005 | time 3.484992742538452 
epoch 672 | step 12099 | loss_train 0.04108161851763725 | loss_val None | lr 0.0005 | time 1.1077909469604492 
epoch 672 | step 12109 | loss_train 0.03595994412899017 | loss_val None | lr 0.0005 | time 12.188613414764404 
epoch 673 | step 12119 | loss_train 0.06331872940063477 | loss_val None | lr 0.0005 | time 1.842811107635498 
epoch 673 | step 12129 | loss_train 0.05315424129366875 | loss_val None | lr 0.0005 | time 3.50726056098938 
epoch 674 | step 12139 | loss_train 0.04833322763442993 | loss_val None | lr 0.0005 | time 2.5865395069122314 
epoch 674 | step 12149 | loss_train 0.03320847824215889 | loss_val None | lr 0.0005 | time 3.515775442123413 
epoch 675 | step 12159 | loss_train 0.03853251785039902 | loss_val None | lr 0.0005 | time 3.3166468143463135 
epoch 676 | step 12169 | loss_train 0.03297559544444084 | loss_val None | lr 0.0005 | time 0.36366748809814453 
epoch 676 | step 12179 | loss_train 0.05907348543405533 | loss_val None | lr 0.0005 | time 3.4963016510009766 
epoch 677 | step 12189 | loss_train 0.0628662258386612 | loss_val None | lr 0.0005 | time 1.1112182140350342 
epoch 677 | step 12199 | loss_train 0.06602048873901367 | loss_val None | lr 0.0005 | time 4.404977798461914 
epoch 678 | step 12209 | loss_train 0.04673626273870468 | loss_val None | lr 0.0005 | time 1.8336362838745117 
epoch 678 | step 12219 | loss_train 0.05439407005906105 | loss_val None | lr 0.0005 | time 3.496380567550659 
epoch 679 | step 12229 | loss_train 0.04851736128330231 | loss_val None | lr 0.0005 | time 2.5930697917938232 
epoch 679 | step 12239 | loss_train 0.043916940689086914 | loss_val None | lr 0.0005 | time 3.5116360187530518 
epoch 680 | step 12249 | loss_train 0.036955591291189194 | loss_val None | lr 0.0005 | time 3.328977108001709 
epoch 681 | step 12259 | loss_train 0.05164630711078644 | loss_val None | lr 0.0005 | time 0.3783717155456543 
epoch 681 | step 12269 | loss_train 0.029717257246375084 | loss_val None | lr 0.0005 | time 3.5138800144195557 
epoch 682 | step 12279 | loss_train 0.041693877428770065 | loss_val None | lr 0.0005 | time 1.1188013553619385 
epoch 682 | step 12289 | loss_train 0.044379640370607376 | loss_val None | lr 0.0005 | time 3.5050289630889893 
epoch 683 | step 12299 | loss_train 0.0459158793091774 | loss_val None | lr 0.0005 | time 1.8510537147521973 
epoch 683 | step 12309 | loss_train 0.07015246152877808 | loss_val None | lr 0.0005 | time 10.158085584640503 
epoch 684 | step 12319 | loss_train 0.04383194446563721 | loss_val None | lr 0.0005 | time 2.5889434814453125 
epoch 684 | step 12329 | loss_train 0.042592938989400864 | loss_val None | lr 0.0005 | time 3.5014209747314453 
epoch 685 | step 12339 | loss_train 0.04335423558950424 | loss_val None | lr 0.0005 | time 3.308074712753296 
epoch 686 | step 12349 | loss_train 0.04208863154053688 | loss_val None | lr 0.0005 | time 0.3666350841522217 
epoch 686 | step 12359 | loss_train 0.044256098568439484 | loss_val None | lr 0.0005 | time 3.492922067642212 
epoch 687 | step 12369 | loss_train 0.05983346328139305 | loss_val None | lr 0.0005 | time 1.1178998947143555 
epoch 687 | step 12379 | loss_train 0.05558004975318909 | loss_val None | lr 0.0005 | time 3.4812703132629395 
epoch 688 | step 12389 | loss_train 0.04550093412399292 | loss_val None | lr 0.0005 | time 1.8518693447113037 
epoch 688 | step 12399 | loss_train 0.04682130366563797 | loss_val None | lr 0.0005 | time 3.488818883895874 
epoch 689 | step 12409 | loss_train 0.0661175400018692 | loss_val None | lr 0.0005 | time 2.562753677368164 
epoch 689 | step 12419 | loss_train 0.043979935348033905 | loss_val None | lr 0.0005 | time 3.508988618850708 
epoch 690 | step 12429 | loss_train 0.0425688698887825 | loss_val None | lr 0.0005 | time 3.3235974311828613 
epoch 691 | step 12439 | loss_train 0.041814833879470825 | loss_val None | lr 0.0005 | time 0.3668699264526367 
epoch 691 | step 12449 | loss_train 0.05054881423711777 | loss_val None | lr 0.0005 | time 3.870337724685669 
